"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"8943",0.002,0.055,0.242,0.009,0.692
"8944",0.009,0.018,0.008,0.038,0.927
"8945",0.582,0,0.028,0.228,0.162
"8946",0.963,0,0.004,0.004,0.029
"8947",0.887,0,0.007,0.026,0.08
"8948",0.772,0,0.019,0.098,0.111
"8949",0.978,0,0,0.009,0.013
"8950",0.013,0.012,0.084,0.038,0.853
"8951",0.347,0.005,0.017,0.477,0.154
"8952",0.303,0,0.005,0.045,0.647
"8953",0.42,0,0.049,0.363,0.168
"8954",0,0.005,0.062,0.001,0.932
"8955",0.004,0,0.067,0.008,0.921
"8956",0.286,0,0.006,0.385,0.323
"8957",0.369,0,0.011,0.293,0.327
"8958",0.542,0,0.003,0.42,0.035
"8959",0.725,0.001,0.015,0.101,0.158
"8960",0.465,0,0.003,0.066,0.466
"8961",0.872,0,0.001,0.085,0.042
"8962",0,0,0,0,1
"8963",0.213,0.003,0.026,0.511,0.247
"8964",0.87,0,0,0,0.13
"8965",0.531,0,0,0.093,0.376
"8966",0.787,0,0.01,0.165,0.038
"8967",0.925,0,0.005,0.008,0.062
"8968",0.11,0.001,0.099,0.535,0.255
"8969",0.967,0,0,0.007,0.026
"8970",0.42,0,0.006,0.228,0.346
"8971",0.742,0,0.009,0.016,0.233
"8972",0,0.001,0.007,0,0.992
"8973",0.896,0,0.005,0.084,0.015
"8974",0.786,0,0.039,0.094,0.081
"8975",0.875,0,0.001,0.064,0.06
"8976",0.992,0,0,0.002,0.006
"8977",0.07,0,0.245,0.434,0.251
"8978",0.999,0,0,0,0.001
"8979",0.461,0.005,0.067,0.074,0.393
"8980",0.816,0,0.001,0.005,0.178
"8981",0.828,0,0,0.166,0.006
"8982",0,0,0,0,1
"8983",0.666,0,0.019,0.141,0.174
"8984",0.303,0.001,0.022,0.648,0.026
"8985",0.257,0.006,0.042,0.218,0.477
"8986",0.003,0.002,0.5,0.017,0.478
"8987",0.483,0,0.011,0.305,0.201
"8988",0.871,0,0.001,0.099,0.029
"8989",0.785,0,0.003,0.073,0.139
"8990",0.005,0.045,0.02,0.059,0.871
"8991",0.742,0,0.024,0.105,0.129
"8992",0.188,0.008,0.051,0.139,0.614
"8993",0.002,0.001,0.058,0.002,0.937
"8994",0.017,0.037,0.066,0.003,0.877
"8995",0.552,0,0.009,0.242,0.197
"8996",0.003,0.001,0.021,0.001,0.974
"8997",0.005,0.047,0.019,0.002,0.927
"8998",0.018,0.019,0.511,0.004,0.448
"8999",0.227,0.001,0.015,0.499,0.258
"9000",0.055,0.014,0.074,0.075,0.782
"9001",0.161,0.022,0.089,0.045,0.683
"9002",0.603,0,0.018,0.174,0.205
"9003",0.602,0,0.004,0.36,0.034
"9004",0.941,0,0,0.052,0.007
"9005",0.578,0.003,0.011,0.116,0.292
"9006",0.667,0,0.005,0.287,0.041
"9007",0,0,0,0,1
"9008",0.186,0,0.007,0.404,0.403
"9009",0.066,0.01,0.08,0.696,0.148
"9010",0.005,0.005,0.005,0.018,0.967
"9011",0.983,0,0,0.016,0.001
"9012",0.968,0,0.002,0.005,0.025
"9013",0.001,0.01,0.013,0.003,0.973
"9014",0.013,0.002,0.407,0.421,0.157
"9015",0.911,0,0.005,0.064,0.02
"9016",0.918,0,0,0.055,0.027
"9017",0.759,0,0,0.044,0.197
"9018",0.041,0.001,0.012,0.116,0.83
"9019",0,0,0.002,0,0.998
"9020",0.583,0,0.036,0.065,0.316
"9021",0.539,0.002,0.026,0.227,0.206
"9022",0.426,0.009,0.06,0.186,0.319
"9023",0.482,0,0.017,0.344,0.157
"9024",0.63,0,0.006,0.221,0.143
"9025",0.913,0.002,0.001,0.039,0.045
"9026",0.913,0,0,0.007,0.08
"9027",0.093,0.127,0.286,0.004,0.49
"9028",0.882,0,0.003,0,0.115
"9029",0.023,0,0.027,0.414,0.536
"9030",0.338,0.015,0.024,0.001,0.622
"9031",0.653,0,0.006,0.053,0.288
"9032",0.805,0,0.001,0.157,0.037
"9033",0.846,0,0.003,0.038,0.113
"9034",0.996,0,0,0.002,0.002
"9035",0.877,0.001,0.012,0.005,0.105
"9036",0.381,0.002,0.015,0.545,0.057
"9037",0.343,0.016,0.135,0.028,0.478
"9038",0.468,0,0.014,0.485,0.033
"9039",0.191,0.004,0.001,0.005,0.799
"9040",0.029,0.009,0.209,0.071,0.682
"9041",0.978,0,0.001,0.002,0.019
"9042",0.001,0.002,0,0,0.997
"9043",0.118,0.003,0.239,0.106,0.534
"9044",0.251,0,0.285,0.371,0.093
"9045",0.21,0,0.003,0.032,0.755
"9046",0.811,0,0.007,0.051,0.131
"9047",0.185,0.001,0.108,0.439,0.267
"9048",0.602,0.002,0.037,0.196,0.163
"9049",0.505,0,0.019,0.129,0.347
"9050",0.142,0,0.037,0.067,0.754
"9051",0.315,0,0,0.027,0.658
"9052",0.404,0,0.026,0.478,0.092
"9053",0,0,0.006,0,0.994
"9054",0.816,0,0.005,0.007,0.172
"9055",0.644,0,0.021,0.261,0.074
"9056",0.664,0,0.012,0.118,0.206
"9057",0.316,0,0.033,0.141,0.51
"9058",0.462,0.037,0.01,0.196,0.295
"9059",0,0,0.017,0,0.983
"9060",0.261,0,0.252,0.339,0.148
"9061",0.151,0.003,0.126,0.081,0.639
"9062",0.495,0,0.025,0.273,0.207
"9063",0.599,0.002,0,0.001,0.398
"9064",0.847,0.002,0.003,0.03,0.118
"9065",0.352,0.001,0.337,0.084,0.226
"9066",0.005,0.011,0.002,0,0.982
"9067",0.275,0,0.103,0.146,0.476
"9068",0.027,0.002,0.01,0.125,0.836
"9069",0.061,0.02,0.398,0.115,0.406
"9070",0.01,0.037,0.683,0.02,0.25
"9071",0.416,0,0.004,0.55,0.03
"9072",0.152,0,0.002,0.766,0.08
"9073",0.958,0,0,0.016,0.026
"9074",0.876,0,0.003,0.033,0.088
"9075",0.359,0.002,0.034,0.119,0.486
"9076",0.956,0,0.003,0.022,0.019
"9077",0.009,0.017,0.443,0.01,0.521
"9078",0.58,0.054,0.205,0.002,0.159
"9079",0.997,0,0.001,0.001,0.001
"9080",0.849,0,0.001,0.006,0.144
"9081",0,0,0,0,1
"9082",0.998,0.001,0,0,0.001
"9083",0.63,0,0.009,0.299,0.062
"9084",0.648,0,0.002,0.277,0.073
"9085",0.749,0,0.001,0.151,0.099
"9086",0.085,0.003,0.083,0.545,0.284
"9087",0.875,0,0.001,0.083,0.041
"9088",0.949,0,0,0.002,0.049
"9089",0.34,0,0.007,0.544,0.109
"9090",0.197,0,0.001,0.062,0.74
"9091",0.68,0.001,0,0.004,0.315
"9092",0.056,0.001,0.245,0.573,0.125
"9093",0.544,0,0.007,0.184,0.265
"9094",0.478,0,0.01,0.153,0.359
"9095",0.057,0.001,0.143,0.44,0.359
"9096",0.847,0,0.003,0.08,0.07
"9097",0.916,0,0,0.006,0.078
"9098",0.001,0.001,0.027,0.012,0.959
"9099",0,0,0.004,0,0.996
"9100",0.906,0.001,0.017,0.009,0.067
"9101",0.219,0,0.007,0.085,0.689
"9102",0.518,0.004,0.045,0.045,0.388
"9103",0.296,0,0.045,0.035,0.624
"9104",0.56,0,0,0.362,0.078
"9105",0.652,0,0.002,0.317,0.029
"9106",0.657,0,0.021,0.247,0.075
"9107",0,0.002,0.006,0,0.992
"9108",0.358,0,0.079,0.377,0.186
"9109",0.001,0.008,0.012,0.041,0.938
"9110",0.991,0,0.001,0.003,0.005
"9111",0.748,0,0.021,0.215,0.016
"9112",0.878,0,0.01,0.086,0.026
"9113",0.748,0,0.029,0.172,0.051
"9114",0.716,0,0.013,0.17,0.101
"9115",0.866,0,0.004,0.005,0.125
"9116",0.51,0,0.01,0.159,0.321
"9117",0.293,0,0.033,0.411,0.263
"9118",0.386,0.01,0.035,0.072,0.497
"9119",0.138,0.051,0.03,0.003,0.778
"9120",0.369,0,0.018,0.34,0.273
"9121",0.896,0,0.004,0.049,0.051
"9122",0.789,0,0.006,0.031,0.174
"9123",0,0.009,0.003,0,0.988
"9124",0.116,0.018,0.012,0,0.854
"9125",0.965,0,0,0.018,0.017
"9126",0.014,0.024,0.11,0.041,0.811
"9127",0.888,0,0.001,0.092,0.019
"9128",0.001,0,0.062,0,0.937
"9129",0.11,0,0.124,0.622,0.144
"9130",0.022,0.011,0.003,0.086,0.878
"9131",0,0,0.011,0,0.989
"9132",0.543,0,0.071,0.26,0.126
"9133",0.959,0,0.017,0.001,0.023
"9134",0.313,0,0.033,0.228,0.426
"9135",0.281,0.001,0.03,0.577,0.111
"9136",0.917,0,0.003,0.013,0.067
"9137",0,0,0.001,0,0.999
"9138",0.426,0,0.004,0.523,0.047
"9139",0,0.005,0.04,0,0.955
"9140",0.599,0,0.005,0.139,0.257
"9141",0.575,0,0.058,0.305,0.062
"9142",0.018,0,0.331,0.443,0.208
"9143",0,0,0,0,1
"9144",0.005,0.013,0.052,0.009,0.921
"9145",0.093,0.001,0.191,0.493,0.222
"9146",0.182,0,0.027,0.578,0.213
"9147",0.328,0.002,0.055,0.099,0.516
"9148",0.399,0.005,0.081,0.27,0.245
"9149",0.076,0.001,0.063,0.565,0.295
"9150",0.001,0.02,0.155,0,0.824
"9151",0.438,0,0.004,0.412,0.146
"9152",0.809,0.008,0.024,0.065,0.094
"9153",0.906,0,0.001,0.002,0.091
"9154",0,0.049,0.05,0.002,0.899
"9155",0.169,0.001,0.008,0.015,0.807
"9156",0,0.004,0.012,0.001,0.983
"9157",0.007,0.017,0.126,0.003,0.847
"9158",0.466,0,0.006,0.051,0.477
"9159",0.813,0,0.016,0.02,0.151
"9160",0.974,0,0.006,0.005,0.015
"9161",0,0,0,0.001,0.999
"9162",0.972,0,0.004,0,0.024
"9163",0.044,0,0.03,0.051,0.875
"9164",0.558,0.047,0.101,0.003,0.291
"9165",0.067,0.022,0.012,0.003,0.896
"9166",0,0.002,0.011,0,0.987
"9167",0.627,0,0.007,0.216,0.15
"9168",0.996,0,0.002,0,0.002
"9169",0.456,0.02,0.103,0.162,0.259
"9170",0.325,0,0.032,0.599,0.044
"9171",0,0.004,0.01,0,0.986
"9172",0.498,0,0.057,0.212,0.233
"9173",0.006,0.003,0.573,0.003,0.415
"9174",0.692,0,0,0.025,0.283
"9175",0.737,0.003,0.015,0.115,0.13
"9176",0.244,0,0.017,0.661,0.078
"9177",0,0.003,0.017,0.001,0.979
"9178",0.014,0.013,0.148,0.016,0.809
"9179",0.793,0.001,0.006,0.015,0.185
"9180",0.726,0,0.007,0.209,0.058
"9181",0.98,0.003,0.002,0.005,0.01
"9182",0.35,0,0.008,0.578,0.064
"9183",0.734,0,0.006,0.086,0.174
"9184",0.033,0.001,0.014,0.068,0.884
"9185",0.551,0,0.052,0.321,0.076
"9186",0.913,0.001,0.002,0.012,0.072
"9187",0.898,0,0,0.001,0.101
"9188",0.468,0.003,0.044,0.027,0.458
"9189",0.027,0.021,0.44,0.082,0.43
"9190",0.99,0,0,0.006,0.004
"9191",0.836,0,0.002,0.028,0.134
"9192",0.004,0,0.26,0.002,0.734
"9193",0.822,0,0,0.133,0.045
"9194",0.876,0,0.002,0.011,0.111
"9195",0.001,0,0.008,0,0.991
"9196",0.384,0.001,0.016,0.406,0.193
"9197",0.261,0,0.002,0.048,0.689
"9198",0.781,0,0.015,0.155,0.049
"9199",0.962,0.001,0,0.026,0.011
"9200",0.936,0,0.002,0.026,0.036
"9201",0.046,0.002,0.026,0.004,0.922
"9202",0.564,0,0.045,0.134,0.257
"9203",0,0.003,0.064,0.029,0.904
"9204",0.511,0.002,0.096,0.29,0.101
"9205",0.065,0.005,0.164,0.602,0.164
"9206",0.327,0.005,0.116,0.316,0.236
"9207",0.839,0,0.002,0.05,0.109
"9208",0.009,0.024,0.023,0.005,0.939
"9209",0.315,0,0.002,0.605,0.078
"9210",0,0,0.011,0,0.989
"9211",0.759,0,0.001,0.167,0.073
"9212",0.418,0,0.004,0.54,0.038
"9213",0,0.003,0.007,0.001,0.989
"9214",0.348,0,0.017,0.051,0.584
"9215",0.166,0.107,0.058,0.004,0.665
"9216",0.615,0.001,0.005,0.342,0.037
"9217",0.844,0,0.016,0.087,0.053
"9218",0.007,0.003,0.015,0,0.975
"9219",0.97,0.001,0,0.001,0.028
"9220",0.322,0.002,0.068,0.481,0.127
"9221",0.006,0.007,0.107,0.52,0.36
"9222",0.026,0.027,0.199,0.015,0.733
"9223",0.489,0.002,0.004,0.01,0.495
"9224",0.025,0,0.166,0.468,0.341
"9225",0.233,0.008,0.13,0.068,0.561
"9226",0.05,0.002,0.015,0.092,0.841
"9227",0.411,0,0.141,0.261,0.187
"9228",0.458,0.002,0.011,0.026,0.503
"9229",0.976,0,0.003,0.003,0.018
"9230",0,0.01,0.027,0,0.963
"9231",0.002,0.009,0.039,0.007,0.943
"9232",0.014,0.002,0.232,0,0.752
"9233",0.274,0.001,0.024,0.626,0.075
"9234",0.866,0,0.002,0.018,0.114
"9235",0.07,0,0.102,0.481,0.347
"9236",0.552,0.001,0.025,0.277,0.145
"9237",0.542,0,0.008,0.016,0.434
"9238",0.499,0,0.001,0.457,0.043
"9239",0.004,0,0.003,0.001,0.992
"9240",0.044,0.001,0.028,0.031,0.896
"9241",0.091,0.002,0.007,0.069,0.831
"9242",0.964,0,0.004,0.007,0.025
"9243",0.698,0,0.017,0.117,0.168
"9244",0.968,0.001,0,0,0.031
"9245",0,0.021,0.001,0,0.978
"9246",0.838,0.004,0,0.013,0.145
"9247",0.52,0,0.056,0.267,0.157
"9248",0.104,0.001,0.048,0.637,0.21
"9249",0.324,0,0.038,0.478,0.16
"9250",0.867,0,0.001,0.016,0.116
"9251",0,0,0.002,0.003,0.995
"9252",0.985,0,0,0.015,0
"9253",0.226,0,0.009,0.099,0.666
"9254",0,0,0.013,0,0.987
"9255",0.366,0,0.001,0.154,0.479
"9256",0.003,0.009,0.054,0.807,0.127
"9257",0.848,0,0.008,0,0.144
"9258",0.872,0,0.001,0.108,0.019
"9259",0.002,0.005,0.229,0.002,0.762
"9260",0,0.008,0.001,0,0.991
"9261",0.344,0,0.053,0.4,0.203
"9262",0.078,0.005,0.272,0.321,0.324
"9263",0.898,0.001,0.01,0.051,0.04
"9264",0.636,0,0.046,0.276,0.042
"9265",0.908,0,0.001,0.001,0.09
"9266",0.616,0,0.009,0.117,0.258
"9267",0,0,0.001,0,0.999
"9268",0.046,0,0.055,0.248,0.651
"9269",0.833,0,0.004,0.016,0.147
"9270",0.459,0,0.01,0.454,0.077
"9271",0.998,0,0.001,0,0.001
"9272",0,0,0.004,0,0.996
"9273",0,0.001,0,0,0.999
"9274",0.958,0,0,0.021,0.021
"9275",0.674,0.005,0.004,0.142,0.175
"9276",0.99,0.002,0.001,0.007,0
"9277",0.416,0.006,0.022,0.515,0.041
"9278",0.897,0,0,0.03,0.073
"9279",0.335,0.007,0.058,0.169,0.431
"9280",0.572,0,0.01,0.349,0.069
"9281",0.888,0,0.004,0,0.108
"9282",0.304,0,0.035,0.573,0.088
"9283",0.758,0.001,0.001,0.047,0.193
"9284",0.162,0,0.061,0.538,0.239
"9285",0.588,0.009,0.002,0.142,0.259
"9286",0.066,0.012,0.057,0.278,0.587
"9287",0.742,0.019,0.008,0.057,0.174
"9288",0.261,0,0.021,0.633,0.085
"9289",0.012,0.012,0.051,0.019,0.906
"9290",0.37,0,0.035,0.504,0.091
"9291",0.371,0,0.08,0.39,0.159
"9292",0.119,0,0.129,0.667,0.085
"9293",0.765,0,0.001,0.136,0.098
"9294",0.255,0,0.072,0.49,0.183
"9295",0.94,0,0.005,0.014,0.041
"9296",0.862,0.005,0.004,0.001,0.128
"9297",0,0.001,0.029,0,0.97
"9298",0.739,0.001,0.001,0.076,0.183
"9299",0.009,0.001,0.571,0.06,0.359
"9300",0,0,0.085,0.01,0.905
"9301",0.979,0,0.003,0.013,0.005
"9302",0.124,0.001,0.122,0.625,0.128
"9303",0.128,0,0.004,0.069,0.799
"9304",0.528,0.001,0.005,0.111,0.355
"9305",0.025,0.006,0.067,0.036,0.866
"9306",0,0,0.001,0,0.999
"9307",0.719,0,0,0.239,0.042
"9308",0.661,0.001,0.004,0.312,0.022
"9309",0.471,0,0.003,0.288,0.238
"9310",0,0.001,0,0,0.999
"9311",0.438,0,0.007,0.124,0.431
"9312",0.106,0.007,0.029,0.001,0.857
"9313",0.003,0.001,0.323,0.043,0.63
"9314",0.352,0,0.003,0.561,0.084
"9315",0.688,0,0.014,0.222,0.076
"9316",0.284,0.008,0.15,0,0.558
"9317",0.197,0,0.066,0.663,0.074
"9318",0,0,0.007,0,0.993
"9319",0.578,0.001,0.004,0.019,0.398
"9320",0.988,0,0.003,0.002,0.007
"9321",0.615,0,0,0.303,0.082
"9322",0.491,0,0.001,0.494,0.014
"9323",0.598,0.001,0.075,0.226,0.1
"9324",0.016,0.012,0.051,0.212,0.709
"9325",0.99,0,0,0.005,0.005
"9326",0.254,0.001,0.011,0.649,0.085
"9327",0.609,0,0.012,0.173,0.206
"9328",0.51,0,0.019,0.194,0.277
"9329",0.467,0,0.004,0.367,0.162
"9330",0.74,0,0.014,0.221,0.025
"9331",0.503,0,0.021,0.203,0.273
"9332",0.022,0.013,0.014,0.075,0.876
"9333",0,0,0.002,0,0.998
"9334",0.445,0.009,0.24,0.103,0.203
"9335",0.536,0,0.015,0.168,0.281
"9336",0.635,0,0,0.311,0.054
"9337",0.352,0,0.004,0.544,0.1
"9338",0.761,0,0,0.018,0.221
"9339",0.039,0.006,0.148,0.04,0.767
"9340",0.721,0.008,0.002,0.161,0.108
"9341",0.08,0.001,0.123,0.388,0.408
"9342",0.748,0,0,0.187,0.065
"9343",0.701,0,0.01,0.082,0.207
"9344",0.334,0,0.004,0.369,0.293
"9345",0.959,0,0,0,0.041
"9346",0.027,0.112,0.003,0.001,0.857
"9347",0.485,0,0.036,0.361,0.118
"9348",0.02,0.002,0.104,0.029,0.845
"9349",0.386,0,0.114,0.387,0.113
"9350",0.009,0.007,0.023,0.031,0.93
"9351",0.404,0,0.018,0.326,0.252
"9352",0.058,0.008,0.001,0,0.933
"9353",0.937,0,0,0.052,0.011
"9354",0.447,0.001,0.004,0.514,0.034
"9355",0.923,0.001,0,0.016,0.06
"9356",0.098,0.058,0.046,0.179,0.619
"9357",0.469,0,0.011,0.258,0.262
"9358",0.652,0,0.007,0.108,0.233
"9359",0.011,0.002,0.405,0.043,0.539
"9360",0,0.003,0.005,0,0.992
"9361",0.008,0.001,0.422,0.051,0.518
"9362",0.47,0,0.046,0.305,0.179
"9363",0.434,0.08,0.296,0.004,0.186
"9364",0.954,0,0,0,0.046
"9365",0.424,0.005,0.207,0.3,0.064
"9366",0.492,0,0.071,0.167,0.27
"9367",0.026,0.023,0.16,0.007,0.784
"9368",0.482,0,0.039,0.232,0.247
"9369",0.758,0.002,0.009,0.151,0.08
"9370",0.01,0.003,0.37,0.136,0.481
"9371",0.119,0.002,0.126,0.525,0.228
"9372",0.006,0.005,0.422,0.029,0.538
"9373",0.933,0,0.003,0,0.064
"9374",0,0,0.059,0,0.941
"9375",0.57,0,0.024,0.293,0.113
"9376",0.559,0.001,0.037,0.266,0.137
"9377",0.484,0.001,0.001,0.138,0.376
"9378",0.022,0.002,0.266,0.411,0.299
"9379",0.767,0.001,0.001,0.016,0.215
"9380",0.571,0,0.003,0.075,0.351
"9381",0.045,0.006,0.11,0.006,0.833
"9382",0.632,0,0,0.258,0.11
"9383",0.026,0.002,0.119,0.452,0.401
"9384",0.846,0.004,0.008,0.041,0.101
"9385",0.435,0,0.019,0.28,0.266
"9386",0.432,0,0.009,0.52,0.039
"9387",0.906,0.004,0.02,0.014,0.056
"9388",0.878,0.013,0.025,0.012,0.072
"9389",0.017,0,0.481,0.076,0.426
"9390",0.555,0.001,0.023,0.193,0.228
"9391",0.691,0,0.002,0.116,0.191
"9392",0.117,0.087,0.035,0.043,0.718
"9393",0.555,0,0.157,0.154,0.134
"9394",0,0,0,0,1
"9395",0.203,0.002,0.008,0.051,0.736
"9396",0.048,0.001,0.243,0.382,0.326
"9397",0.967,0,0.006,0.006,0.021
"9398",0.819,0.005,0.001,0.017,0.158
"9399",0.627,0,0.004,0.144,0.225
"9400",0.979,0,0.002,0.006,0.013
"9401",0,0,0.018,0,0.982
"9402",0.621,0.001,0.003,0.267,0.108
"9403",0.492,0,0.004,0.472,0.032
"9404",0.751,0,0.063,0.116,0.07
"9405",0.863,0.005,0,0.014,0.118
"9406",0.843,0,0.006,0.068,0.083
"9407",0.474,0,0.096,0.141,0.289
"9408",0.858,0.013,0.002,0.072,0.055
"9409",0.997,0,0,0,0.003
"9410",0.373,0.001,0.029,0.527,0.07
"9411",0,0,0.001,0,0.999
"9412",0.56,0.006,0.059,0.022,0.353
"9413",0.534,0,0.068,0.289,0.109
"9414",0.986,0,0,0.004,0.01
"9415",0.003,0.002,0.009,0.001,0.985
"9416",0.102,0.001,0.043,0.174,0.68
"9417",0.211,0,0.006,0.467,0.316
"9418",0.948,0,0,0.002,0.05
"9419",0.799,0.002,0,0.164,0.035
"9420",0.89,0,0.001,0.058,0.051
"9421",0.52,0.003,0.006,0.132,0.339
"9422",0.058,0,0.217,0.288,0.437
"9423",0.38,0.001,0.017,0.476,0.126
"9424",0.377,0,0.005,0.127,0.491
"9425",0.003,0.225,0.041,0,0.731
"9426",0.654,0,0.019,0.244,0.083
"9427",0.992,0,0,0.008,0
"9428",0.041,0,0.073,0.329,0.557
"9429",0,0.001,0.013,0,0.986
"9430",0.633,0.002,0.007,0.302,0.056
"9431",0.04,0.02,0.126,0.723,0.091
"9432",0.084,0.008,0.045,0.226,0.637
"9433",0.401,0,0.01,0.467,0.122
"9434",0.077,0.043,0.482,0.003,0.395
"9435",0.347,0,0.005,0.076,0.572
"9436",0.221,0.023,0.298,0.052,0.406
"9437",0,0.008,0.023,0,0.969
"9438",0.681,0,0,0.157,0.162
"9439",0.818,0,0.009,0.114,0.059
"9440",0.108,0,0.01,0.059,0.823
"9441",0,0.003,0.022,0,0.975
"9442",0.009,0.004,0.562,0.072,0.353
"9443",0.878,0,0.002,0.03,0.09
"9444",0.639,0,0.042,0.214,0.105
"9445",0.028,0.001,0.027,0.384,0.56
"9446",0.441,0,0.054,0.384,0.121
"9447",0.626,0,0.055,0.172,0.147
"9448",0.717,0,0.018,0.224,0.041
"9449",0.001,0.014,0.03,0,0.955
"9450",0.938,0,0,0.007,0.055
"9451",0.715,0,0.028,0.085,0.172
"9452",0.304,0,0.017,0.515,0.164
"9453",0.045,0.007,0.086,0.379,0.483
"9454",0.33,0,0.036,0.474,0.16
"9455",0.52,0,0.007,0.427,0.046
"9456",0.403,0.001,0.018,0.169,0.409
"9457",0,0,0.111,0.001,0.888
"9458",0.946,0,0.002,0.031,0.021
"9459",0.281,0,0.227,0.245,0.247
"9460",0.892,0,0.004,0.088,0.016
"9461",0.028,0,0.131,0.595,0.246
"9462",0.564,0.111,0.031,0.096,0.198
"9463",0.563,0,0.004,0.35,0.083
"9464",0.036,0,0.143,0.26,0.561
"9465",0.99,0,0,0.008,0.002
"9466",0,0.025,0.009,0.519,0.447
"9467",0.465,0.002,0.006,0.323,0.204
"9468",0.93,0,0.002,0.035,0.033
"9469",0.086,0.001,0.092,0.551,0.27
"9470",0,0,0,0,1
"9471",0.447,0,0.007,0.06,0.486
"9472",0.307,0.001,0.076,0.186,0.43
"9473",0.276,0.002,0.011,0.59,0.121
"9474",0,0.018,0.019,0.001,0.962
"9475",0.189,0.009,0.029,0.038,0.735
"9476",0.388,0.001,0.059,0.164,0.388
"9477",0.452,0.039,0.087,0.179,0.243
"9478",0.237,0,0.177,0.056,0.53
"9479",0.307,0,0.008,0.208,0.477
"9480",0.883,0,0,0.03,0.087
"9481",0,0,0,0,1
"9482",0.135,0.021,0.005,0.003,0.836
"9483",0.183,0.001,0.2,0.552,0.064
"9484",0,0.003,0.011,0.001,0.985
"9485",0.046,0,0.343,0.404,0.207
"9486",0.679,0.008,0.012,0.245,0.056
"9487",0.969,0.001,0,0.006,0.024
"9488",0.217,0,0.004,0.761,0.018
"9489",0.236,0,0,0.001,0.763
"9490",0.107,0.005,0.039,0.79,0.059
"9491",0.232,0.004,0.029,0.06,0.675
"9492",0.244,0,0.012,0.172,0.572
"9493",0.525,0.02,0.015,0.373,0.067
"9494",0.148,0.028,0.234,0.054,0.536
"9495",0.348,0,0.03,0.593,0.029
"9496",0.001,0.007,0.008,0.002,0.982
"9497",0.142,0.009,0.014,0.002,0.833
"9498",0.162,0.001,0.049,0.183,0.605
"9499",0.936,0,0.003,0.044,0.017
"9500",0.58,0,0.01,0.391,0.019
"9501",0.01,0.055,0.024,0.031,0.88
"9502",0.026,0,0.154,0.686,0.134
"9503",0.022,0.003,0.117,0.018,0.84
"9504",0.491,0,0.007,0.429,0.073
"9505",0.831,0,0.023,0.071,0.075
"9506",0.017,0.001,0.04,0.401,0.541
"9507",0.323,0,0.015,0.42,0.242
"9508",0.766,0,0.014,0.174,0.046
"9509",0.002,0.01,0.019,0.005,0.964
"9510",0.763,0,0.003,0.032,0.202
"9511",0.038,0.033,0.01,0,0.919
"9512",0.669,0,0.084,0.071,0.176
"9513",0.338,0.02,0.139,0.216,0.287
"9514",0.302,0,0.168,0.353,0.177
"9515",0.128,0,0.016,0.815,0.041
"9516",0.352,0.001,0.05,0.425,0.172
"9517",0,0.036,0.049,0,0.915
"9518",0.018,0.005,0.053,0.002,0.922
"9519",0.177,0,0.053,0.702,0.068
"9520",0.021,0.016,0.098,0.002,0.863
"9521",0.019,0,0.196,0.359,0.426
"9522",0.561,0,0.025,0.167,0.247
"9523",0.266,0,0.09,0.497,0.147
"9524",0.476,0.001,0.023,0.4,0.1
"9525",0.647,0,0.061,0.105,0.187
"9526",0.527,0.004,0.034,0.393,0.042
"9527",0.937,0,0.002,0.027,0.034
"9528",0.911,0,0,0.017,0.072
"9529",0.249,0.002,0.01,0.575,0.164
"9530",0.025,0,0.144,0.453,0.378
"9531",0.817,0,0,0.001,0.182
"9532",0.647,0,0.001,0.067,0.285
"9533",0.982,0,0.002,0.002,0.014
"9534",0,0,0.011,0,0.989
"9535",0.228,0,0.013,0.688,0.071
"9536",0.875,0,0,0.105,0.02
"9537",0.024,0.016,0.314,0.028,0.618
"9538",0.46,0.001,0.006,0.408,0.125
"9539",0.117,0.004,0.117,0.718,0.044
"9540",0.579,0,0,0.408,0.013
"9541",0.009,0.024,0.437,0.082,0.448
"9542",0.857,0,0.002,0.104,0.037
"9543",0.782,0,0.014,0.027,0.177
"9544",0.026,0.01,0.035,0.027,0.902
"9545",0.012,0.016,0.028,0.005,0.939
"9546",0.519,0,0.231,0.122,0.128
"9547",0.343,0,0.008,0.349,0.3
"9548",0.665,0,0.013,0.086,0.236
"9549",0.913,0,0,0,0.087
"9550",0.897,0,0.003,0.06,0.04
"9551",0.008,0.011,0.126,0.002,0.853
"9552",0.103,0.007,0.181,0.499,0.21
"9553",0.138,0,0.076,0.584,0.202
"9554",0.811,0,0.002,0.065,0.122
"9555",0,0.001,0.006,0,0.993
"9556",0.25,0,0.026,0.579,0.145
"9557",0.506,0,0.046,0.288,0.16
"9558",0.013,0.044,0.432,0.005,0.506
"9559",0.593,0,0.12,0.239,0.048
"9560",0.196,0.002,0.047,0.569,0.186
"9561",0.834,0,0.011,0.075,0.08
"9562",0,0.008,0.008,0,0.984
"9563",0.062,0.048,0.086,0.121,0.683
"9564",0.003,0.003,0.015,0,0.979
"9565",0.968,0,0.002,0.001,0.029
"9566",0,0.01,0.003,0,0.987
"9567",0.297,0,0.021,0.627,0.055
"9568",0.481,0.001,0.013,0.378,0.127
"9569",0.574,0,0.033,0.203,0.19
"9570",0.009,0.067,0.21,0,0.714
"9571",0.822,0,0.002,0.018,0.158
