"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"9379",0.849,0,0.001,0,0.15
"9380",0.935,0,0,0.006,0.059
"9381",0.038,0.006,0.206,0.002,0.748
"9382",0.986,0,0,0.013,0.001
"9383",0.01,0,0.101,0.468,0.421
"9384",0.971,0,0.001,0.01,0.018
"9385",0.77,0,0.005,0.054,0.171
"9386",0.24,0,0,0.76,0
"9387",0.928,0,0.029,0.001,0.042
"9388",0.848,0.009,0.025,0.024,0.094
"9389",0.032,0.005,0.463,0.069,0.431
"9390",0.773,0,0,0.062,0.165
"9391",0.999,0,0,0,0.001
"9392",0.059,0.08,0.046,0.034,0.781
"9393",0.683,0,0.107,0.108,0.102
"9394",0.003,0,0,0,0.997
"9395",0.549,0,0.005,0.018,0.428
"9396",0.058,0,0.257,0.55,0.135
"9397",0.998,0,0,0,0.002
"9398",0.999,0,0,0,0.001
"9399",0.992,0,0.001,0.003,0.004
"9400",0.918,0,0.003,0.003,0.076
"9401",0.006,0,0.043,0,0.951
"9402",0.297,0,0,0.651,0.052
"9403",0.79,0,0,0.195,0.015
"9404",0.895,0,0.028,0.007,0.07
"9405",0.96,0,0,0,0.04
"9406",0.999,0,0,0,0.001
"9407",0.351,0,0,0.025,0.624
"9408",0.881,0,0,0.119,0
"9409",0.991,0,0,0,0.009
"9410",0.419,0,0.005,0.565,0.011
"9411",0,0,0,0,1
"9412",0.382,0.04,0.06,0.009,0.509
"9413",0.852,0,0,0.111,0.037
"9414",0.999,0,0,0,0.001
"9415",0.054,0,0.009,0.009,0.928
"9416",0.168,0,0.011,0.199,0.622
"9417",0.264,0,0,0.594,0.142
"9418",0.999,0,0,0,0.001
"9419",0.987,0,0,0.011,0.002
"9420",0.867,0,0.003,0.096,0.034
"9421",0.949,0,0,0,0.051
"9422",0.146,0.006,0.125,0.095,0.628
"9423",0.535,0,0,0.459,0.006
"9424",0.65,0,0,0.074,0.276
"9425",0.015,0,0.007,0,0.978
"9426",0.531,0,0.001,0.456,0.012
"9427",0.999,0,0,0,0.001
"9428",0.013,0,0.025,0.622,0.34
"9429",0,0,0,0,1
"9430",0.976,0,0,0.024,0
"9431",0.043,0.001,0.02,0.882,0.054
"9432",0.14,0.001,0.042,0.188,0.629
"9433",0.677,0,0,0.323,0
"9434",0.101,0.024,0.084,0.001,0.79
"9435",0.674,0.001,0.016,0.013,0.296
"9436",0.291,0.003,0.065,0.034,0.607
"9437",0.004,0,0,0,0.996
"9438",0.959,0,0,0.017,0.024
"9439",0.897,0,0,0.038,0.065
"9440",0.139,0,0,0.032,0.829
"9441",0,0,0.003,0,0.997
"9442",0.004,0.003,0.483,0.029,0.481
"9443",0.999,0,0,0,0.001
"9444",0.699,0,0.003,0.271,0.027
"9445",0.08,0.001,0.001,0.213,0.705
"9446",0.444,0,0,0.555,0.001
"9447",0.875,0,0.001,0.038,0.086
"9448",0.856,0,0,0.142,0.002
"9449",0.006,0.004,0.029,0.006,0.955
"9450",0.992,0,0,0.003,0.005
"9451",0.764,0.003,0.039,0.041,0.153
"9452",0.263,0,0,0.728,0.009
"9453",0.048,0.002,0.012,0.735,0.203
"9454",0.246,0,0.005,0.624,0.125
"9455",0.953,0,0.002,0.039,0.006
"9456",0.845,0,0.006,0.098,0.051
"9457",0,0,0,0,1
"9458",0.999,0,0,0,0.001
"9459",0.324,0,0.081,0.165,0.43
"9460",0.991,0,0,0.008,0.001
"9461",0.015,0,0.068,0.662,0.255
"9462",0.184,0,0,0.011,0.805
"9463",0.627,0,0,0.372,0.001
"9464",0.04,0,0.036,0.605,0.319
"9465",0.999,0,0,0,0.001
"9466",0.002,0,0.007,0.06,0.931
"9467",0.933,0,0,0.023,0.044
"9468",0.951,0,0,0.002,0.047
"9469",0.005,0,0.025,0.509,0.461
"9470",0,0,0.001,0,0.999
"9471",0.994,0,0,0,0.006
"9472",0.166,0,0.01,0.104,0.72
"9473",0.21,0,0.001,0.737,0.052
"9474",0.024,0.001,0.012,0,0.963
"9475",0.251,0.005,0.046,0.032,0.666
"9476",0.369,0,0.018,0.076,0.537
"9477",0.319,0.028,0.18,0.093,0.38
"9478",0.871,0,0.066,0,0.063
"9479",0.392,0,0,0.017,0.591
"9480",0.981,0,0.001,0,0.018
"9481",0.001,0,0,0,0.999
"9482",0.079,0.001,0.002,0,0.918
"9483",0.397,0,0.033,0.542,0.028
"9484",0,0,0.002,0,0.998
"9485",0.083,0,0.283,0.446,0.188
"9486",0.756,0.001,0.002,0.193,0.048
"9487",0.918,0,0.001,0.006,0.075
"9488",0.573,0,0,0.426,0.001
"9489",0.579,0.002,0,0.002,0.417
"9490",0.359,0,0.001,0.603,0.037
"9491",0.798,0,0.012,0.018,0.172
"9492",0.499,0,0,0.007,0.494
"9493",0.432,0,0.013,0.549,0.006
"9494",0.143,0.001,0.413,0.003,0.44
"9495",0.616,0,0.002,0.378,0.004
"9496",0.035,0.006,0.028,0.011,0.92
"9497",0.055,0,0,0,0.945
"9498",0.404,0,0.04,0.219,0.337
"9499",0.931,0,0.002,0.056,0.011
"9500",0.873,0,0.001,0.123,0.003
"9501",0.036,0.007,0.005,0.045,0.907
"9502",0.007,0,0.151,0.597,0.245
"9503",0.058,0.007,0.061,0.01,0.864
"9504",0.906,0,0,0.086,0.008
"9505",0.936,0,0,0.064,0
"9506",0.002,0,0,0.348,0.65
"9507",0.072,0,0,0.905,0.023
"9508",0.922,0,0.001,0.071,0.006
"9509",0.003,0.001,0.042,0.003,0.951
"9510",0.987,0,0,0.006,0.007
"9511",0.031,0,0,0,0.969
"9512",0.966,0,0,0,0.034
"9513",0.21,0,0,0.029,0.761
"9514",0.513,0,0,0.487,0
"9515",0.292,0,0,0.691,0.017
"9516",0.787,0,0.005,0.201,0.007
"9517",0.002,0,0.046,0,0.952
"9518",0.006,0,0,0,0.994
"9519",0.434,0,0.003,0.563,0
"9520",0.006,0.001,0.019,0,0.974
"9521",0.012,0,0.108,0.326,0.554
"9522",0.624,0,0.002,0.01,0.364
"9523",0.362,0,0.003,0.612,0.023
"9524",0.415,0,0.001,0.569,0.015
"9525",0.931,0,0.001,0.056,0.012
"9526",0.554,0,0.005,0.426,0.015
"9527",0.917,0,0.001,0.031,0.051
"9528",0.853,0,0,0.01,0.137
"9529",0.074,0,0.001,0.867,0.058
"9530",0.023,0,0.231,0.55,0.196
"9531",0.977,0,0,0,0.023
"9532",0.886,0,0,0.03,0.084
"9533",0.943,0,0,0,0.057
"9534",0.002,0,0.025,0,0.973
"9535",0.328,0,0.002,0.653,0.017
"9536",0.936,0,0,0.064,0
"9537",0.036,0.002,0.494,0.021,0.447
"9538",0.467,0,0,0.483,0.05
"9539",0.441,0,0,0.558,0.001
"9540",0.929,0,0,0.067,0.004
"9541",0.008,0.002,0.39,0.074,0.526
"9542",0.991,0,0,0.004,0.005
"9543",0.744,0.001,0.025,0.05,0.18
"9544",0.012,0,0.119,0.044,0.825
"9545",0.001,0.004,0.019,0.011,0.965
"9546",0.504,0,0.323,0.128,0.045
"9547",0.325,0,0.001,0.59,0.084
"9548",0.991,0,0,0.004,0.005
"9549",0.959,0,0,0,0.041
"9550",0.877,0,0.013,0.075,0.035
"9551",0,0.007,0.041,0,0.952
"9552",0.099,0,0.052,0.682,0.167
"9553",0.123,0,0.019,0.739,0.119
"9554",0.726,0.002,0.008,0.145,0.119
"9555",0.001,0,0,0,0.999
"9556",0.505,0,0.004,0.48,0.011
"9557",0.221,0,0.008,0.736,0.035
"9558",0.005,0.018,0.376,0.003,0.598
"9559",0.676,0,0.053,0.22,0.051
"9560",0.366,0,0.002,0.494,0.138
"9561",0.878,0,0.021,0.08,0.021
"9562",0.001,0.001,0.007,0,0.991
"9563",0.078,0.012,0.116,0.243,0.551
"9564",0,0,0,0,1
"9565",0.991,0,0,0.001,0.008
"9566",0,0,0,0,1
"9567",0.656,0,0,0.339,0.005
"9568",0.251,0,0,0.711,0.038
"9569",0.123,0,0.006,0.784,0.087
"9570",0,0,0,0,1
"9571",0.638,0,0,0.21,0.152
"9572",0.968,0,0,0.03,0.002
"9573",0.718,0,0,0.216,0.066
"9574",0.569,0,0,0.413,0.018
"9575",0.534,0,0.005,0.456,0.005
"9576",0,0.001,0.009,0,0.99
"9577",0.958,0,0.001,0.013,0.028
"9578",0.576,0.001,0.006,0.001,0.416
"9579",0.142,0.132,0.07,0.002,0.654
"9580",0.005,0,0,0,0.995
"9581",0.769,0,0.001,0.112,0.118
"9582",0.998,0,0,0.001,0.001
"9583",0.965,0,0,0.013,0.022
"9584",0,0,0,0,1
"9585",0.91,0,0.002,0.067,0.021
"9586",0.609,0,0,0.008,0.383
"9587",0.991,0,0,0.008,0.001
"9588",0.032,0.006,0.142,0.011,0.809
"9589",0.988,0,0,0.009,0.003
"9590",0.635,0.005,0.001,0.344,0.015
"9591",0.002,0.002,0.465,0.01,0.521
"9592",0.934,0,0,0.062,0.004
"9593",0.94,0,0,0,0.06
"9594",0.231,0,0.028,0.067,0.674
"9595",0,0,0.195,0,0.805
"9596",0.751,0,0,0.004,0.245
"9597",0.999,0,0,0,0.001
"9598",0.852,0,0,0,0.148
"9599",0.991,0,0,0.001,0.008
"9600",0.444,0,0.001,0.553,0.002
"9601",0.996,0,0,0,0.004
"9602",0,0,0,0,1
"9603",0.055,0.014,0.003,0.011,0.917
"9604",0.169,0,0,0.799,0.032
"9605",0.324,0.006,0.007,0.074,0.589
"9606",0.959,0,0,0,0.041
"9607",0.238,0,0,0.762,0
"9608",0.002,0,0,0,0.998
"9609",0.926,0,0,0,0.074
"9610",0.269,0,0,0.685,0.046
"9611",0.999,0,0,0.001,0
"9612",0.364,0.011,0.133,0.062,0.43
"9613",0,0,0,0,1
"9614",1,0,0,0,0
"9615",1,0,0,0,0
"9616",0.407,0,0.001,0.478,0.114
"9617",0.417,0.001,0.099,0.04,0.443
"9618",0.031,0,0,0,0.969
"9619",0.431,0.047,0.068,0.249,0.205
"9620",0.733,0,0.03,0.135,0.102
"9621",0.41,0,0,0.551,0.039
"9622",0.033,0.002,0,0.066,0.899
"9623",0.969,0,0,0.017,0.014
"9624",0.666,0,0,0.332,0.002
"9625",0.193,0,0.084,0.608,0.115
"9626",0.991,0,0,0,0.009
"9627",0.527,0,0.018,0.407,0.048
"9628",0.953,0,0.002,0.039,0.006
"9629",0.807,0,0,0.153,0.04
"9630",0.742,0,0.009,0.028,0.221
"9631",0.98,0,0,0,0.02
"9632",0.251,0,0,0.711,0.038
"9633",0.795,0,0,0.193,0.012
"9634",0.057,0.02,0.082,0.008,0.833
"9635",0.858,0,0.001,0,0.141
"9636",0.976,0,0,0.013,0.011
"9637",0.28,0,0,0.641,0.079
"9638",0.116,0.003,0.007,0.136,0.738
"9639",0.916,0,0.001,0,0.083
"9640",0.159,0,0.002,0.788,0.051
"9641",0.004,0,0.157,0.705,0.134
"9642",0.702,0,0.007,0.036,0.255
"9643",0.762,0,0.002,0.004,0.232
"9644",0.747,0,0.002,0.029,0.222
"9645",0.604,0,0.009,0.365,0.022
"9646",0.183,0,0,0.767,0.05
"9647",0.899,0,0.004,0.007,0.09
"9648",0.358,0,0.002,0.089,0.551
"9649",0.948,0,0.005,0,0.047
"9650",1,0,0,0,0
"9651",0.001,0,0.006,0.449,0.544
"9652",0.437,0,0.009,0.493,0.061
"9653",0.211,0,0.014,0,0.775
"9654",0.917,0,0,0,0.083
"9655",0.823,0,0,0.177,0
"9656",0.449,0,0.021,0.518,0.012
"9657",0.247,0,0.009,0.673,0.071
"9658",0.988,0,0,0,0.012
"9659",0.957,0,0,0.008,0.035
"9660",0.374,0,0.01,0.599,0.017
"9661",0.951,0,0.001,0.041,0.007
"9662",0.21,0,0,0.029,0.761
"9663",0.005,0.085,0.117,0.013,0.78
"9664",0.761,0,0.007,0.003,0.229
"9665",0,0,0,0,1
"9666",1,0,0,0,0
"9667",0,0,0,0,1
"9668",0.311,0,0,0.507,0.182
"9669",0,0,0,0,1
"9670",0.569,0,0,0.413,0.018
"9671",0.452,0,0.001,0.201,0.346
"9672",0.691,0,0,0.297,0.012
"9673",0.359,0,0.019,0.182,0.44
"9674",0.141,0,0.001,0.711,0.147
"9675",0.943,0,0.001,0.046,0.01
"9676",0.102,0,0.003,0.776,0.119
"9677",0,0,0,0,1
"9678",0.388,0,0,0.58,0.032
"9679",0.65,0.003,0.002,0.038,0.307
"9680",0.999,0,0,0,0.001
"9681",0.249,0,0,0.638,0.113
"9682",0.238,0.001,0.001,0.068,0.692
"9683",0.622,0,0,0.376,0.002
"9684",0.002,0,0.189,0,0.809
"9685",0.888,0,0.001,0.087,0.024
"9686",0.61,0,0,0.371,0.019
"9687",0.143,0,0.001,0.834,0.022
"9688",0.833,0,0.001,0.129,0.037
"9689",0.003,0,0,0,0.997
"9690",0.036,0,0,0.088,0.876
"9691",0.44,0,0,0.009,0.551
"9692",0.243,0,0.011,0.746,0
"9693",0.961,0,0,0.037,0.002
"9694",0.003,0,0,0,0.997
"9695",0.682,0.001,0.001,0,0.316
"9696",0.684,0.007,0.006,0.005,0.298
"9697",0.298,0.003,0.084,0.022,0.593
"9698",0.691,0,0,0.041,0.268
"9699",0.016,0,0.115,0.385,0.484
"9700",0.747,0,0,0.245,0.008
"9701",0.636,0,0.001,0.331,0.032
"9702",0.35,0,0.001,0.578,0.071
"9703",0.996,0,0,0,0.004
"9704",0.049,0.001,0.541,0.105,0.304
"9705",0.008,0.01,0.189,0,0.793
"9706",0.219,0,0.001,0.6,0.18
"9707",0.001,0,0.006,0,0.993
"9708",0.991,0,0,0,0.009
"9709",0.689,0,0.021,0.134,0.156
"9710",0.44,0,0.009,0.455,0.096
"9711",0.919,0,0.004,0.05,0.027
"9712",0.106,0,0,0.832,0.062
"9713",0.581,0,0.01,0.396,0.013
"9714",0.928,0,0,0.069,0.003
"9715",0.978,0,0,0.022,0
"9716",0.118,0,0.004,0.775,0.103
"9717",0.895,0,0.016,0.004,0.085
"9718",0.999,0,0,0,0.001
"9719",0.792,0.003,0.015,0.037,0.153
"9720",0.183,0.001,0.008,0.773,0.035
"9721",0.232,0,0.004,0.031,0.733
"9722",0.724,0,0,0.276,0
"9723",0.999,0,0,0,0.001
"9724",0.169,0,0.004,0.813,0.014
"9725",0,0,0,0,1
"9726",0.001,0.041,0.012,0,0.946
"9727",0.996,0,0,0,0.004
"9728",0.004,0,0,0,0.996
"9729",0.615,0,0,0.382,0.003
"9730",0.821,0,0,0.059,0.12
"9731",0.577,0,0.001,0.422,0
"9732",0.022,0,0.179,0.658,0.141
"9733",0.664,0,0.021,0.005,0.31
"9734",0.807,0,0.002,0.154,0.037
"9735",0.008,0.003,0.19,0.005,0.794
"9736",0.024,0,0.003,0.059,0.914
"9737",0.417,0.001,0.011,0,0.571
"9738",0.016,0,0.189,0.008,0.787
"9739",0.888,0,0,0.001,0.111
"9740",0,0,0,0,1
"9741",0.726,0,0.001,0.209,0.064
"9742",0.632,0,0,0.361,0.007
"9743",1,0,0,0,0
"9744",0.973,0,0,0.005,0.022
"9745",0.999,0,0,0,0.001
"9746",0.12,0,0,0.84,0.04
"9747",0.002,0,0.022,0,0.976
"9748",0.092,0,0.001,0.889,0.018
"9749",0.951,0,0,0,0.049
"9750",0.297,0,0.006,0.425,0.272
"9751",0.547,0,0.001,0.072,0.38
"9752",0.929,0,0,0,0.071
"9753",0,0,0,0,1
"9754",0.699,0,0.003,0.01,0.288
"9755",0.207,0,0.011,0.75,0.032
"9756",0.988,0,0,0,0.012
"9757",0.277,0,0.001,0.668,0.054
"9758",0.998,0,0,0,0.002
"9759",0.998,0,0,0,0.002
"9760",0.783,0,0,0.211,0.006
"9761",0.557,0,0.001,0.441,0.001
"9762",0.006,0,0,0,0.994
"9763",0.999,0,0,0,0.001
"9764",0.581,0,0.001,0.008,0.41
"9765",0.856,0,0,0.144,0
"9766",0.514,0,0.001,0.002,0.483
"9767",0.492,0,0,0.505,0.003
"9768",0.443,0,0.001,0.534,0.022
"9769",0.666,0,0.003,0.308,0.023
"9770",0.6,0.001,0.002,0.377,0.02
"9771",0.253,0.041,0.066,0,0.64
"9772",0.784,0,0,0.196,0.02
"9773",0.638,0,0,0.022,0.34
"9774",0.042,0.002,0.043,0.142,0.771
"9775",0.662,0,0,0.337,0.001
"9776",1,0,0,0,0
"9777",0.006,0.004,0.574,0.037,0.379
"9778",0.903,0,0,0.055,0.042
"9779",0.999,0,0,0,0.001
"9780",0,0,0.027,0,0.973
"9781",0.804,0,0.001,0,0.195
"9782",0,0,0,0,1
"9783",0.106,0,0.026,0.31,0.558
"9784",0.003,0,0.003,0.702,0.292
"9785",0.939,0,0,0,0.061
"9786",0.733,0,0.013,0.134,0.12
"9787",0,0,0.108,0.002,0.89
"9788",0.016,0,0.222,0.005,0.757
"9789",0.006,0.108,0.021,0,0.865
"9790",0.208,0,0,0.775,0.017
"9791",0.735,0,0.005,0.002,0.258
"9792",0.311,0,0.005,0.136,0.548
"9793",0.406,0,0,0.47,0.124
"9794",0.815,0,0,0.058,0.127
"9795",0.256,0,0.027,0.06,0.657
"9796",0.113,0,0.028,0.703,0.156
"9797",0.869,0,0.002,0.029,0.1
"9798",0.85,0,0,0.071,0.079
"9799",0.979,0,0,0,0.021
"9800",0.891,0,0,0.015,0.094
"9801",0.13,0,0.001,0.727,0.142
"9802",0.999,0,0,0,0.001
"9803",0,0,0.001,0,0.999
"9804",0.652,0,0.017,0.331,0
"9805",0.136,0.021,0.249,0.051,0.543
"9806",0.195,0,0.028,0.722,0.055
"9807",0,0,0.004,0,0.996
"9808",0.951,0,0.001,0.041,0.007
"9809",0.459,0,0.011,0.468,0.062
"9810",0.022,0.03,0.085,0,0.863
"9811",0.006,0,0.011,0.538,0.445
"9812",0.988,0,0,0,0.012
"9813",0.267,0.006,0.019,0,0.708
"9814",0,0,0.003,0.006,0.991
"9815",0.987,0,0,0.009,0.004
"9816",0.465,0,0,0.515,0.02
"9817",0.998,0,0,0,0.002
"9818",0.936,0,0,0,0.064
"9819",0.008,0,0.126,0.342,0.524
"9820",0.999,0,0,0,0.001
"9821",0.202,0,0.071,0.079,0.648
"9822",0.983,0,0,0.014,0.003
"9823",0.285,0,0,0.715,0
"9824",0.004,0,0.216,0.601,0.179
"9825",0.992,0,0,0.003,0.005
"9826",0.303,0,0.008,0.072,0.617
"9827",0.885,0,0.001,0,0.114
"9828",0.988,0,0,0.005,0.007
"9829",0.687,0,0.001,0.305,0.007
"9830",0.775,0,0.004,0.035,0.186
"9831",0.927,0,0,0.034,0.039
"9832",0.007,0,0.01,0.003,0.98
"9833",0.898,0,0.001,0.079,0.022
"9834",0.991,0,0,0,0.009
"9835",0.933,0,0,0,0.067
"9836",0.947,0,0,0.007,0.046
"9837",0.777,0,0,0.111,0.112
"9838",0.079,0.001,0.052,0.633,0.235
"9839",0.997,0,0,0,0.003
"9840",0.21,0,0,0.029,0.761
"9841",0.936,0,0,0,0.064
"9842",0.983,0,0,0,0.017
"9843",0.897,0,0,0.001,0.102
"9844",0.766,0,0.003,0.21,0.021
"9845",0.474,0.002,0.063,0.001,0.46
"9846",0.006,0,0.004,0,0.99
"9847",0.946,0,0.009,0.043,0.002
"9848",0.045,0.001,0.059,0.033,0.862
"9849",0.966,0,0,0,0.034
"9850",0.467,0.002,0.018,0.001,0.512
"9851",0.047,0.001,0.033,0.01,0.909
"9852",0.653,0,0.045,0.259,0.043
"9853",0.999,0,0,0,0.001
"9854",0.878,0,0.021,0.08,0.021
"9855",0.488,0,0,0.512,0
"9856",0.028,0,0.208,0.018,0.746
"9857",0.977,0,0.002,0.011,0.01
"9858",0.926,0,0,0.005,0.069
"9859",0.666,0,0,0.332,0.002
"9860",0.627,0,0.007,0.074,0.292
"9861",0.999,0,0,0,0.001
"9862",0,0,0,0,1
"9863",0.263,0,0,0.654,0.083
"9864",0.997,0,0,0.001,0.002
"9865",0.03,0.001,0.036,0,0.933
"9866",0.336,0,0,0.629,0.035
"9867",0.719,0.011,0.015,0,0.255
"9868",0.297,0,0.001,0.692,0.01
"9869",0.941,0,0,0,0.059
"9870",0.997,0,0,0.001,0.002
"9871",0.001,0,0.036,0,0.963
"9872",0.999,0,0,0,0.001
"9873",0.993,0,0,0,0.007
"9874",0.999,0,0,0,0.001
"9875",0.942,0,0.001,0,0.057
"9876",0.011,0,0,0,0.989
"9877",0.298,0,0.002,0.633,0.067
"9878",0.439,0,0,0.54,0.021
"9879",0.103,0,0,0.872,0.025
"9880",0.531,0.004,0.013,0.079,0.373
"9881",0.985,0,0.001,0.014,0
"9882",0.99,0,0,0.009,0.001
"9883",0,0,0,0,1
"9884",0.947,0,0,0,0.053
"9885",0.868,0,0.001,0.053,0.078
"9886",0.001,0,0.01,0.008,0.981
"9887",0.129,0,0,0.002,0.869
"9888",0.987,0,0,0,0.013
"9889",0,0,0.233,0.001,0.766
"9890",0.413,0,0.007,0.575,0.005
"9891",0.368,0,0.001,0.047,0.584
"9892",1,0,0,0,0
"9893",0.262,0,0.015,0.648,0.075
"9894",0.001,0,0,0,0.999
"9895",0,0,0,0,1
"9896",0.71,0,0.002,0.001,0.287
"9897",0.002,0,0,0,0.998
"9898",0.982,0,0,0.011,0.007
"9899",0.999,0,0,0,0.001
"9900",0.398,0,0.001,0.525,0.076
"9901",0.137,0,0,0.067,0.796
"9902",0.88,0,0,0.108,0.012
"9903",0,0.001,0.135,0.001,0.863
"9904",0.03,0,0.017,0.772,0.181
"9905",0.073,0,0.056,0.706,0.165
"9906",0.922,0,0,0.005,0.073
"9907",0,0.001,0.021,0.001,0.977
"9908",0.05,0,0,0.291,0.659
"9909",0.086,0.01,0.053,0.016,0.835
"9910",0.019,0,0.179,0.73,0.072
"9911",0.351,0,0,0.016,0.633
"9912",0.01,0.012,0.486,0.014,0.478
"9913",0.889,0,0.001,0.103,0.007
"9914",0.023,0,0.012,0.288,0.677
"9915",0.985,0,0.002,0,0.013
"9916",0.048,0,0.092,0.679,0.181
"9917",0.044,0,0.003,0.007,0.946
"9918",0.387,0,0,0.522,0.091
"9919",0.968,0,0,0.027,0.005
"9920",0.893,0.023,0,0.022,0.062
"9921",0.531,0,0.001,0.403,0.065
"9922",0,0,0.023,0,0.977
"9923",0.148,0.045,0.063,0.001,0.743
"9924",0.259,0.001,0,0.119,0.621
"9925",0.003,0,0.006,0.961,0.03
"9926",0.746,0,0.002,0.009,0.243
"9927",0.949,0.001,0.001,0,0.049
"9928",0.045,0,0,0,0.955
"9929",0.031,0,0,0,0.969
"9930",0.024,0.001,0.096,0.014,0.865
"9931",0.404,0,0,0.593,0.003
"9932",0.785,0,0,0.205,0.01
"9933",0.978,0,0,0.021,0.001
"9934",0.15,0,0.01,0.186,0.654
"9935",0.991,0,0,0,0.009
"9936",0.576,0,0.007,0.368,0.049
"9937",0.003,0.001,0.031,0,0.965
"9938",0.947,0,0,0,0.053
"9939",0.927,0,0,0.023,0.05
"9940",0.692,0,0.01,0.005,0.293
"9941",0.387,0,0,0.522,0.091
"9942",0,0,0.159,0,0.841
"9943",0.868,0,0.004,0.06,0.068
"9944",0.908,0,0.004,0,0.088
"9945",0.953,0,0,0.047,0
"9946",0.138,0,0.003,0.851,0.008
"9947",0.88,0,0.001,0.003,0.116
"9948",0.803,0,0,0.012,0.185
"9949",0.25,0,0.003,0.658,0.089
"9950",0.004,0.028,0.109,0.001,0.858
"9951",0.162,0,0,0.017,0.821
"9952",0.966,0,0,0,0.034
"9953",0.823,0,0,0.021,0.156
"9954",0.958,0,0,0.037,0.005
"9955",0.979,0,0,0,0.021
"9956",0.448,0,0,0.543,0.009
"9957",0.124,0.002,0,0,0.874
"9958",0.638,0,0,0.022,0.34
"9959",0.393,0,0.019,0.555,0.033
"9960",0.775,0,0,0.05,0.175
"9961",0.956,0,0,0.018,0.026
"9962",0.999,0,0,0,0.001
"9963",0.933,0,0,0,0.067
"9964",0.539,0,0,0.44,0.021
"9965",0.885,0,0,0.035,0.08
"9966",0.926,0,0,0,0.074
"9967",0,0,0,0,1
"9968",0.999,0,0,0,0.001
"9969",0.338,0.001,0.014,0.175,0.472
"9970",0,0,0,0,1
"9971",0.37,0.006,0.199,0.349,0.076
"9972",0.628,0,0.039,0.164,0.169
"9973",0.909,0,0.001,0.03,0.06
"9974",0.424,0,0.004,0.571,0.001
"9975",0.036,0.001,0.254,0.003,0.706
"9976",0.032,0.007,0.026,0.059,0.876
"9977",0,0,0.002,0,0.998
"9978",0.18,0.005,0.144,0.022,0.649
"9979",0.015,0.004,0.054,0.006,0.921
"9980",0.872,0,0.001,0.012,0.115
"9981",0.875,0,0.001,0.038,0.086
"9982",0.324,0,0,0.661,0.015
"9983",0.87,0,0,0,0.13
"9984",0.306,0,0.004,0.679,0.011
"9985",0.924,0,0,0.019,0.057
"9986",0.04,0,0.253,0.548,0.159
"9987",0.446,0,0,0.551,0.003
"9988",1,0,0,0,0
"9989",0.993,0,0,0.006,0.001
"9990",0.506,0,0.002,0.364,0.128
"9991",0.944,0,0,0.011,0.045
"9992",0.022,0.035,0.293,0.002,0.648
"9993",0.007,0,0.006,0.251,0.736
"9994",0.992,0,0,0.001,0.007
"9995",0.972,0,0,0.009,0.019
"9996",0.952,0,0,0.026,0.022
"9997",0.554,0,0.001,0.431,0.014
"9998",0.837,0,0,0.147,0.016
"9999",0.835,0,0.005,0.154,0.006
"10000",0.027,0,0.011,0.02,0.942
"10001",0.998,0,0,0,0.002
"10002",0.472,0,0.261,0.19,0.077
"10003",0.003,0.001,0.003,0,0.993
"10004",0.048,0.005,0.17,0,0.777
"10005",0.752,0,0.001,0.237,0.01
"10006",0.999,0,0,0,0.001
"10007",0.079,0,0.001,0.506,0.414
"10008",0.853,0,0.008,0.032,0.107
"10009",0.015,0,0.048,0.478,0.459
"10010",0.001,0,0.008,0,0.991
"10011",0.681,0,0.006,0.07,0.243
"10012",0.198,0.014,0.002,0.708,0.078
"10013",0.935,0,0.004,0.003,0.058
"10014",0.038,0,0,0,0.962
"10015",0.603,0,0.057,0,0.34
"10016",0.011,0,0,0,0.989
"10017",0.646,0,0.005,0.302,0.047
"10018",0.024,0,0.028,0.203,0.745
"10019",0.055,0.007,0.128,0.656,0.154
"10020",0.438,0,0.052,0.446,0.064
"10021",0.817,0,0.009,0.034,0.14
"10022",0.045,0,0,0,0.955
"10023",0.26,0,0.008,0.64,0.092
"10024",0.999,0,0,0,0.001
"10025",0.226,0,0.06,0.119,0.595
"10026",0.162,0,0,0.017,0.821
"10027",0.979,0,0,0,0.021
"10028",0.574,0,0,0.42,0.006
"10029",0.64,0,0.023,0.332,0.005
"10030",0.975,0,0,0.004,0.021
"10031",0.001,0,0.016,0,0.983
"10032",0.992,0,0,0.007,0.001
"10033",0.305,0,0.047,0.031,0.617
"10034",0.112,0.007,0.014,0,0.867
"10035",0.955,0,0.005,0.016,0.024
"10036",0.865,0,0,0,0.135
"10037",0.081,0,0.288,0.521,0.11
"10038",0.098,0,0,0.887,0.015
"10039",0.001,0,0,0,0.999
"10040",0.479,0,0.001,0.467,0.053
"10041",0.962,0,0,0.001,0.037
"10042",0,0.007,0.024,0.005,0.964
"10043",0.186,0,0.007,0.733,0.074
"10044",0.598,0.009,0.008,0,0.385
"10045",0.052,0.001,0.001,0,0.946
"10046",0.914,0,0,0.034,0.052
"10047",0.184,0,0,0.011,0.805
"10048",0.178,0,0.003,0.787,0.032
"10049",0.786,0,0,0.15,0.064
"10050",0.837,0,0,0.131,0.032
"10051",0.325,0,0,0.645,0.03
"10052",0.007,0.005,0.414,0.008,0.566
"10053",0,0,0.145,0,0.855
"10054",0.653,0,0,0.003,0.344
"10055",0.948,0,0,0,0.052
"10056",0.98,0,0,0,0.02
"10057",0.999,0,0,0,0.001
"10058",0.036,0.001,0.015,0.058,0.89
